epoch,loss,val_loss
149,-3.4536645321116635,-3.480215572358962
150,-3.4614984991149504,-3.4713201308564203
151,-3.4696122891859904,-3.489028048709343
152,-3.480838485631163,-3.5048359685211112
153,-3.487256717745462,-3.5052562010165187
154,-3.493972373777857,-3.5262702894958657
155,-3.5050914007478786,-3.5379640280173903
156,-3.515148377822279,-3.5458500564125224
157,-3.5257706107808113,-3.543653901284525
158,-3.5358867402951546,-3.54609531991017
159,-3.540484687528749,-3.5674002945865606
160,-3.547115124931824,-3.5772895927633725
161,-3.5620650706530776,-3.578196085780237
162,-3.57125810981152,-3.5899922091581637
163,-3.5808865665934455,-3.585800057178672
164,-3.5915082260403546,-3.6161465066267846
165,-3.5996357848793066,-3.606318283104502
166,-3.607849891308266,-3.632939589809142
167,-3.618782704585817,-3.6510473853184098
168,-3.6280422053546753,-3.6516146436384735
169,-3.6398029771247984,-3.6631079024222264
170,-3.6477869503314677,-3.6748072565899013
171,-3.659925292085868,-3.655790360063906
172,-3.664268184896359,-3.704129707505771
173,-3.682130809803053,-3.7042438990795876
174,-3.6907968807157414,-3.720039595857476
175,-3.6985592481553518,-3.7279055178702527
176,-3.7085671581022273,-3.73508406747543
177,-3.7217754922316257,-3.738667229180188
178,-3.7282499497703054,-3.7692362839187163
179,-3.742847278606512,-3.7580266934372992
180,-3.752799109193607,-3.774920765187978
181,-3.7605788378902045,-3.773908522168338
182,-3.7769416515876597,-3.7964604291142448
183,-3.783580495906304,-3.803157883414205
184,-3.794078985422171,-3.8260770264206223
185,-3.8055176494990164,-3.820502127440627
186,-3.817213159660277,-3.8503475608226716
187,-3.8288918108536607,-3.862770282391192
188,-3.8403417150466894,-3.8700397766427965
189,-3.854593469911655,-3.8682087296644925
190,-3.8640575983753203,-3.882346890770409
191,-3.875311216185419,-3.896101339307137
192,-3.8858962497856626,-3.9030266953680397
193,-3.898619046009915,-3.9281538328306227
194,-3.9118313626344325,-3.9384978620224986
195,-3.921783052252215,-3.954227999894393
196,-3.934046185836158,-3.9588535276256676
197,-3.9454000493854395,-3.9621285857325383
198,-3.957697870389561,-3.967488875259923
199,-3.972625557308973,-4.009938118103817
200,-3.98629646180643,-3.9967166553438433
201,-3.9945458183099616,-4.021323796454371
202,-4.007864346283934,-4.0370306058036745
203,-4.016795153345276,-4.052755713592716
204,-4.03415663072841,-4.049659820325061
205,-4.04640217605221,-4.084538205447913
206,-4.058914324593764,-4.080110885756624
207,-4.0726541694004705,-4.084605111635198
208,-4.083138654661876,-4.100351352468715
209,-4.10108320181564,-4.108310721360096
210,-4.1100204317443305,-4.144751149681387
211,-4.120867627589201,-4.148660934739617
212,-4.137725344282049,-4.125688644466877
213,-4.147548982032234,-4.176474561817249
214,-4.1610858575619245,-4.177085390154837
215,-4.176815261543437,-4.201710964820269
216,-4.188618807857837,-4.2101283816233
217,-4.203852658024036,-4.2262678236222335
218,-4.217113642202182,-4.236612088120722
219,-4.229344406045657,-4.240400518900523
220,-4.239198238730623,-4.266965946340989
221,-4.255412837920101,-4.266173293038006
222,-4.271333322879553,-4.263338052628831
223,-4.282014677667707,-4.29631005444363
224,-4.29618174786743,-4.3111592776068
225,-4.309857355225944,-4.31521595025402
226,-4.322799592909987,-4.330565416753846
227,-4.335038678324797,-4.2985737306618415
228,-4.349279199036527,-4.349162170645521
229,-4.363289328011848,-4.37049166049243
230,-4.375437918950738,-4.3767955012505935
231,-4.390418363618427,-4.3658641996107885
232,-4.40378643486426,-4.389631771822832
233,-4.41870441797491,-4.411759698310332
234,-4.428863939621642,-4.4269077150918505
235,-4.442564677647054,-4.425913938247669
236,-4.453795926592542,-4.432042094029873
237,-4.464960522009767,-4.442776956508226
238,-4.479815575318041,-4.459242218077437
239,-4.4915897944697525,-4.464572617530268
240,-4.496731659482115,-4.4824686375406335
241,-4.513207988260686,-4.475162959468098
242,-4.523457127296173,-4.48284802118936
243,-4.53417272733213,-4.4832651899696225
244,-4.5494430950060245,-4.5226939583261005
245,-4.558424369242346,-4.533834972684918
246,-4.569922699078933,-4.541464107777259
247,-4.582260769830302,-4.556823338579833
248,-4.5915072115131,-4.509252233941706
249,-4.5993938704034365,-4.5653578382830995
250,-4.6139300168083555,-4.566271441919778
251,-4.616862962086637,-4.56270846414749
252,-4.629719374803038,-4.600844891978805
253,-4.643182778183435,-4.6136752906929654
254,-4.651844640978979,-4.609227173461657
255,-4.659908974650938,-4.62515445711379
256,-4.6677617058539935,-4.629531581433861
257,-4.681025860926398,-4.642231752347999
258,-4.687444893096548,-4.646527262959761
259,-4.694397251507928,-4.660565384584385
260,-4.69963266425906,-4.662398823416726
261,-4.710636648286825,-4.640334392282986
262,-4.720984519074564,-4.677691596756908
263,-4.724986620999285,-4.689329299933326
264,-4.735855721561675,-4.633675998074596
265,-4.743178519182956,-4.698082627530809
266,-4.750936001800452,-4.692680491177701
267,-4.759340481829044,-4.71035516867931
268,-4.769249141607086,-4.703328751006863
269,-4.7717474012959515,-4.7299102325079225
270,-4.780980459311749,-4.715926108347581
271,-4.787388121251769,-4.737225478261042
272,-4.794024910836152,-4.741336299134566
273,-4.8022171642777725,-4.751391182529703
274,-4.808123275596345,-4.719371630230222
275,-4.815883623820088,-4.740874560684729
276,-4.815947868974678,-4.745570241748323
277,-4.829076559004459,-4.77573279981998
278,-4.826566826719325,-4.792974577524433
279,-4.840670246314492,-4.790043162816366
280,-4.847477396284301,-4.79019071670511
281,-4.851318945232784,-4.804673447824401
282,-4.857283242094141,-4.802808068595878
283,-4.866604157944429,-4.812909654077678
284,-4.868285048134568,-4.796628428265243
285,-4.871001718091536,-4.825646597352712
286,-4.88007296616846,-4.7954072280515625
287,-4.88796104037918,-4.828604196851093
288,-4.887277739699987,-4.7916599946436165
289,-4.899332916394085,-4.843317366879652
290,-4.904406861912319,-4.827095327894282
291,-4.905268917428885,-4.821654297481949
292,-4.911375562977117,-4.850421462282292
293,-4.915824717894711,-4.85292991305239
294,-4.9227795795214995,-4.868435543752672
295,-4.929981384283039,-4.864034614779085
296,-4.935840816299008,-4.860421079085995
297,-4.940524321210922,-4.898100718679263
298,-4.944024160373638,-4.880761504599973
299,-4.952338442474573,-4.879370850162306
300,-4.954856750508348,-4.9037551654499225
301,-4.958526216391253,-4.913832270709789
302,-4.96421868124635,-4.882608487407
303,-4.966173819534951,-4.915721783715911
304,-4.973077288537748,-4.9073278452321825
305,-4.978109093481846,-4.919769668276406
306,-4.980903279771636,-4.910428134765186
307,-4.986615259862146,-4.946856918665502
308,-4.9856487463518615,-4.939477360374248
309,-4.989836461536369,-4.930490147933808
310,-4.996545865947009,-4.933345574625372
311,-5.000438403374486,-4.946815961825068
312,-5.004037801421932,-4.932959889420685
313,-5.0073921635091905,-4.936542300176283
314,-5.0141176084720085,-4.9726399571715625
315,-5.013111320416181,-4.948198511457352
316,-5.019114763826922,-4.972705064809984
317,-5.023037547184635,-4.972158730551388
318,-5.030101307720487,-4.981720188457357
319,-5.030864240491425,-4.95467046833884
320,-5.036995706080669,-4.99777675243951
321,-5.038470368571646,-4.9956451396586
322,-5.03688850271885,-4.96377952733082
323,-5.044839986165457,-5.004951530041126
324,-5.047531407263797,-5.002106978915566
325,-5.052206482435206,-5.009838814201203
326,-5.056207108229562,-4.99563408219412
327,-5.058299625486571,-4.976692835058487
328,-5.065772042817624,-5.003366224989288
329,-5.059230406302351,-5.008638420828342
330,-5.070387521192038,-5.024636944281371
331,-5.070291022789894,-5.022838196449881
332,-5.076897867452934,-5.045381536665915
333,-5.07538566390462,-5.025351999581063
334,-5.081141586136495,-5.0421749837960625
335,-5.08477849822296,-5.006657306739881
336,-5.089690056800318,-5.042308058593524
337,-5.093860998675507,-5.045465723933064
338,-5.088630618535814,-5.048190377644066
339,-5.095480555333901,-5.039451642410498
340,-5.100236864995181,-5.0721206787080755
341,-5.1042382945060645,-5.059390779178492
342,-5.101289529345282,-5.066215690380148
343,-5.106882666441429,-5.059805604163771
344,-5.110630084785709,-5.062530552984549
345,-5.11276046336715,-5.062781504436311
346,-5.116979018519565,-5.076248587949581
347,-5.119794709676146,-5.08056635771101
348,-5.12151991245394,-5.075385156959576
349,-5.127472242672481,-5.080470095580497
350,-5.128736945821639,-5.079772857122579
351,-5.132592386843456,-5.100810566151054
352,-5.129764625270903,-5.090494554557045
353,-5.129263183312135,-5.108533896005538
354,-5.13812655304125,-5.0096717978089655
355,-5.137023209484053,-5.0906325235150005
356,-5.143532091899213,-5.079544771947704
357,-5.144740678220653,-5.101738770705594
358,-5.145520095112642,-5.124152234149586
359,-5.147754295843313,-5.103854675749616
360,-5.151282982668555,-5.106399406532355
361,-5.155566968833632,-5.1129959111798815
362,-5.157403173199595,-5.124994005411421
363,-5.161397388267924,-5.139562194455124
364,-5.167536531304688,-5.120984211804464
365,-5.165398691564553,-5.13681272495149
366,-5.165565209091946,-5.139550562356507
367,-5.171647146972438,-5.117191228428236
368,-5.172669707252032,-5.150734916093677
369,-5.172660825975595,-5.132663628065686
370,-5.177527705160027,-5.130707708808464
371,-5.185333036764993,-5.149084967822004
372,-5.185101977895192,-5.142917655398561
373,-5.186287224175199,-5.154081492737391
374,-5.190922786084367,-5.161199581129613
375,-5.190293057382547,-5.1475488422637685
376,-5.1868016616518355,-5.151285013592103
377,-5.193514434088826,-5.1586885162055
378,-5.199366083909331,-5.16770730081055
379,-5.19999876918035,-5.166739254566726
380,-5.197898055755181,-5.157102942501961
381,-5.209301179377839,-5.180998872479001
382,-5.209990638952013,-5.180392591868728
383,-5.20834714287209,-5.174667619694634
384,-5.2129986301234625,-5.1695208583887435
385,-5.213364230149565,-5.187905360045381
386,-5.218410307453039,-5.160017447188199
387,-5.221222541993113,-5.1741620464076155
388,-5.212224900510149,-5.190174843912207
389,-5.227283100572257,-5.184163385795358
390,-5.22595006644863,-5.187927480830265
391,-5.225468962971999,-5.193015917295444
392,-5.234227577794445,-5.184721909594522
393,-5.231625897709987,-5.1931537666819985
394,-5.232649855055261,-5.198712203051384
395,-5.235354825611093,-5.2172497973929755
396,-5.237814566171347,-5.203365106996151
397,-5.241359549125896,-5.204955764287167
398,-5.236990183567213,-5.191842591751556
399,-5.240050961421179,-5.217063324467891
400,-5.241460214944551,-5.224339542624256
401,-5.248988979613581,-5.218670866741672
402,-5.251917393105509,-5.216510792839856
403,-5.253118684087376,-5.205853471458321
404,-5.257619962533689,-5.230282800492411
405,-5.259212304240912,-5.219154040931515
406,-5.258623566421184,-5.228682732208978
407,-5.257660184384125,-5.206909205929068
408,-5.25844930232038,-5.228660406247034
409,-5.266904563318872,-5.1574202467146
410,-5.264374070088773,-5.202720686904046
411,-5.270389845408363,-5.230418720682038
412,-5.273183261174722,-5.248881001156791
413,-5.27313335358375,-5.242901694601903
414,-5.272510926273925,-5.240735730908951
415,-5.274221741225575,-5.246451248620109
416,-5.277766917610156,-5.241356510717247
417,-5.27603404952467,-5.23297287782854
418,-5.285793706997569,-5.219805717073882
419,-5.287225963913803,-5.259960772132972
420,-5.2926327139478335,-5.267790000242723
421,-5.284406699393731,-5.218559839367931
422,-5.290633626799242,-5.269442063887437
423,-5.295009765268017,-5.2745196154206475
424,-5.298618352264689,-5.241125971433844
425,-5.298134701337249,-5.257906034097617
426,-5.300535901903853,-5.262258075563191
427,-5.301136282998324,-5.2767944578661865
428,-5.304393195374213,-5.258810132820178
429,-5.301750384391045,-5.271847079709863
430,-5.306248015995034,-5.2712043358183625
431,-5.310275339913999,-5.2703493574544735
432,-5.309740074150683,-5.2833420641060185
433,-5.3102023501704885,-5.286981460791929
434,-5.314686885123894,-5.287314755965835
435,-5.313504523075205,-5.257800665308855
436,-5.31175607899813,-5.2871300956864244
437,-5.323357128246782,-5.284075371212148
438,-5.319165239112647,-5.285307942436956
439,-5.322028919524347,-5.295104066355266
440,-5.325592080888864,-5.299820271620611
441,-5.327005709523043,-5.24598172967836
442,-5.32625604871487,-5.286950705384978
443,-5.330202566154245,-5.304416197390404
444,-5.332105384509604,-5.314023021619739
445,-5.336143630052699,-5.272466273402412
446,-5.336199927846892,-5.303719257112184
447,-5.335435994854855,-5.298310712210706
448,-5.337459342035784,-5.299188909552072
449,-5.34270301643946,-5.320086562039037
450,-5.343466710586944,-5.295199351248082
451,-5.347195076020015,-5.326648074276997
452,-5.3465329564479225,-5.327684926369648
453,-5.353355649922301,-5.316542914774387
454,-5.35063698086392,-5.277492317045584
455,-5.352990651822403,-5.309209583270208
456,-5.355852698347943,-5.249992751535329
457,-5.352684211955925,-5.319863237449368
458,-5.3580085205883705,-5.298244787314291
459,-5.359578074542155,-5.330658321214835
460,-5.363031260769647,-5.338202268682831
461,-5.358192723232221,-5.308453218461289
462,-5.367122970480766,-5.321534059218631
463,-5.368630655915976,-5.340780413752971
464,-5.367062866227386,-5.337614235194389
465,-5.366861157348698,-5.338630642312466
466,-5.372822671590183,-5.330031533389108
467,-5.374600105285556,-5.336972207297764
468,-5.377044021977092,-5.344365469563549
469,-5.374118368430501,-5.358584685259008
470,-5.3800610110018505,-5.3471680853577
471,-5.382420733565779,-5.348654340164449
472,-5.382129076187747,-5.331503666260431
473,-5.384294635622487,-5.346094067845469
474,-5.383984998539242,-5.364232611615555
475,-5.389580612044211,-5.34679828484042
476,-5.385637340030933,-5.351502079918866
477,-5.389688710653178,-5.36586616712992
478,-5.396504731430169,-5.345514292786757
479,-5.389315342884487,-5.325859656882366
480,-5.393547828996172,-5.334154273400711
481,-5.394422538213216,-5.35543644457547
482,-5.401159542397956,-5.380289400714152
483,-5.398647014447518,-5.3665584864188185
484,-5.3974688349454425,-5.366681943736777
485,-5.405755098095857,-5.356649911192946
486,-5.401975216924392,-5.357468118694137
487,-5.409249554356705,-5.336116674073363
488,-5.41209102065435,-5.375166240425812
489,-5.409476344966265,-5.388680507524065
490,-5.409246404253621,-5.36895232531227
491,-5.413495451835551,-5.3909152009430334
492,-5.413242621204886,-5.387638442765015
493,-5.409996649428695,-5.37065300924806
494,-5.419464068384758,-5.393683756262881
495,-5.417426723138341,-5.369773114184682
496,-5.420478770646135,-5.393083739757838
497,-5.425134818233881,-5.384466486170111
498,-5.422912984545148,-5.401777158314744
499,-5.423641447620625,-5.381840787757213
500,-5.42946298263127,-5.401219637787797
501,-5.428225489669649,-5.400172902544176
502,-5.429653386689586,-5.393115519985862
503,-5.430263251802004,-5.3672103783573935
504,-5.430782904890793,-5.379380829809119
505,-5.431466764208003,-5.404997383963485
506,-5.432322301754512,-5.404516728983964
507,-5.438665775526013,-5.404787505682647
508,-5.43446180487535,-5.420948110284409
509,-5.439547747221585,-5.404611996952216
510,-5.437826805253591,-5.367648406743298
511,-5.442213593781947,-5.406436939705049
512,-5.447813374964973,-5.410268414781866
513,-5.446222658027869,-5.404824130394236
514,-5.447762841597999,-5.3290207355583465
515,-5.4450154388042415,-5.421837271666848
516,-5.44951707395328,-5.428326021993621
517,-5.450675691686096,-5.423221526793005
518,-5.455364402144945,-5.411573653102891
519,-5.455006727670686,-5.430167436572024
520,-5.459601053410394,-5.4220525720933015
521,-5.4574211351524795,-5.409923159662164
522,-5.457638590856007,-5.4171929211082475
523,-5.458082681719638,-5.418836002531576
524,-5.459907475882719,-5.427810455261206
525,-5.461286529979986,-5.438059791934169
526,-5.46421849508079,-5.427578271254987
527,-5.46542464432588,-5.443614074990628
528,-5.468185309412688,-5.44926871287255
529,-5.468585794873771,-5.415290006780723
530,-5.472089236297119,-5.4487715456386745
531,-5.474071693722981,-5.4500009420915445
532,-5.475332829543439,-5.423493906155444
533,-5.474877645629677,-5.428798211624496
534,-5.480962106939454,-5.442414324617364
535,-5.474561900313448,-5.433461730253409
536,-5.476172767625666,-5.441579320588608
537,-5.481228856611866,-5.440513414006237
538,-5.4781510873445525,-5.458101689251099
539,-5.480315934419989,-5.461709779327462
540,-5.4855722828253795,-5.443562076210373
541,-5.4887717163200165,-5.448703396558244
542,-5.488485433452396,-5.460470220112207
543,-5.492038675796253,-5.4324179615252195
544,-5.488227752067766,-5.460047004579232
545,-5.493087997716196,-5.43197574395241
546,-5.493410802971481,-5.483679192339764
547,-5.498851536966272,-5.465019917503116
548,-5.500105992660721,-5.473809127541408
549,-5.496760154569406,-5.398864991714887
550,-5.4959662962231475,-5.457037913489776
551,-5.496391283524257,-5.472984693128829
552,-5.4990053613351675,-5.480030977927008
553,-5.501954837688416,-5.466132041441596
554,-5.505332553223555,-5.46954132925268
555,-5.502774282612016,-5.490945673252322
556,-5.4990165621407625,-5.494322362177397
557,-5.511404594171775,-5.488036607760868
558,-5.505339714616022,-5.492725768443424
559,-5.509123000247475,-5.492099684343334
560,-5.5093279176511825,-5.486712778841357
561,-5.516611958811226,-5.4650505948187185
562,-5.5137858793555905,-5.499842303570636
563,-5.514334588568907,-5.485920587626509
564,-5.519858990070898,-5.4420311877615655
565,-5.519474072699919,-5.498224551914301
566,-5.5201331560166675,-5.464745293138466
567,-5.521927182298941,-5.471822045813655
568,-5.520973262591441,-5.509051389609127
569,-5.530497209354357,-5.4664069556459465
570,-5.525624492437425,-5.50670175661478
571,-5.518028850735731,-5.496553838666751
572,-5.528609392062327,-5.501392578659364
573,-5.527613227105875,-5.492941222469295
574,-5.52945699008693,-5.507129482583054
575,-5.532693461562696,-5.511434357558929
576,-5.531256746091091,-5.507246685085714
577,-5.535360884183426,-5.509138632015706
578,-5.5396595563246835,-5.499576211076643
579,-5.537400598959841,-5.5150455415890445
580,-5.543663586389689,-5.505815435763314
581,-5.540065444479432,-5.524065096574746
582,-5.539192947415379,-5.524383687461581
583,-5.547440911999651,-5.515115290214872
584,-5.5453645084564975,-5.517693520755283
585,-5.5455845828334835,-5.506594171333941
586,-5.547950693996323,-5.52756013734521
587,-5.547142801582916,-5.492196046901491
588,-5.547328057512005,-5.510520296228588
589,-5.552433909561315,-5.514976007066946
590,-5.5511341954451074,-5.5182265671282185
591,-5.552133229861238,-5.530551975124975
592,-5.5569073821581325,-5.513708604914263
593,-5.559520729025895,-5.531799513121016
594,-5.559546543469307,-5.527322933246498
595,-5.553268322368046,-5.51858827365375
596,-5.560834979220171,-5.552108150534612
597,-5.56113436560891,-5.532833709165936
598,-5.559695457131336,-5.542741388134589
599,-5.568044096240204,-5.541344798868851
600,-5.567591068855245,-5.5398213072352185
601,-5.5651203750891245,-5.548782667916338
602,-5.569091316326173,-5.547184685623771
603,-5.570051546034765,-5.532597974444625
604,-5.573107540654967,-5.528263249742031
605,-5.570530923959493,-5.514049361538736
606,-5.570130477358944,-5.541515661774464
607,-5.57571211046842,-5.548981406397046
608,-5.572668034150244,-5.525111205392429
609,-5.578603097807503,-5.556098795831991
610,-5.5789131726261205,-5.532226616032884
611,-5.581454329873657,-5.550932706300641
612,-5.582551084448717,-5.553915712568211
613,-5.578984657529221,-5.542221650910662
614,-5.584375015325715,-5.5657258770318085
615,-5.583503158365949,-5.555813519745767
616,-5.58840644909192,-5.5512879405802185
617,-5.586680531057367,-5.566207782279736
618,-5.590955492070253,-5.574302520160657
619,-5.584628883104534,-5.531667181829541
620,-5.591121936555182,-5.545500238645877
621,-5.593437072299397,-5.5842983953299274
622,-5.593404571815566,-5.580480614913409
623,-5.59591530068208,-5.566895328556564
624,-5.59129358948265,-5.567968122061184
625,-5.594637218293858,-5.58323418947475
626,-5.5979989212804275,-5.578059338271007
627,-5.59337024766703,-5.547319779233707
628,-5.59818421531124,-5.5768425818380845
629,-5.60066112391411,-5.580555380385104
630,-5.6020938033958245,-5.577042138931967
631,-5.6070433928751475,-5.594963029062757
632,-5.6038457054155755,-5.56238649758617
633,-5.609003237036485,-5.586750649042538
634,-5.6043536475878994,-5.552176743007364
635,-5.607609947521117,-5.527484379996766
636,-5.609299030650212,-5.562673496020126
637,-5.615200180957067,-5.594357546733016
638,-5.617390402738255,-5.5787387642378015
639,-5.617800490629704,-5.580546888787895
640,-5.623157615893652,-5.589193832052048
641,-5.6152715206388715,-5.596709186380857
642,-5.619115519045556,-5.600627386803534
643,-5.621966341792813,-5.58460847425352
644,-5.626780309689722,-5.605966434577032
645,-5.622564052426482,-5.609111622946774
646,-5.6170205620173235,-5.590281335977849
647,-5.620357962820663,-5.598455121653713
648,-5.627750442040293,-5.5890968848695755
649,-5.626453881169879,-5.613887699967049
650,-5.631070879797867,-5.614940497373417
651,-5.628395338879905,-5.603221972572737
652,-5.633452832537142,-5.603885846371532
653,-5.629582396905731,-5.599618927292077
654,-5.63265386552627,-5.621140195803937
655,-5.6374817527159955,-5.608947455670675
656,-5.640088418503297,-5.543006246140948
657,-5.641073808136215,-5.596592997832627
658,-5.635232025099476,-5.62347763906151
659,-5.636561966526764,-5.59196087272958
660,-5.639541724420012,-5.605689547250011
661,-5.6360786027076575,-5.625933073903206
662,-5.647113229401585,-5.629567778328188
663,-5.644158381529019,-5.562927275456224
664,-5.645597058510257,-5.603781016555552
665,-5.646866743695689,-5.57466799876369
666,-5.648478182918333,-5.614779962972614
667,-5.648245126906172,-5.627506266764691
668,-5.65126940593214,-5.61084583893334
669,-5.650753090498755,-5.603956473909891
670,-5.651658216689753,-5.56458001157505
671,-5.657575777390917,-5.617921917480746
672,-5.654805955731748,-5.6225433486460465
673,-5.6584412841639535,-5.597056424267372
674,-5.65595078147288,-5.623904276033221
675,-5.659566701411628,-5.622354034927347
676,-5.660816771365412,-5.645639767115646
677,-5.665474953356153,-5.64866961370046
678,-5.664270255936043,-5.6518653685537
679,-5.668166263471373,-5.646080439154484
680,-5.6633356950911935,-5.627010716253304
681,-5.668616711114291,-5.633665089057441
